order_id,customer_id,product_id,order_date,ship_date,region,ship_mode,quantity,unit_price,discount,sales_amount
ORD000693,CUST00685,PROD0058,01-11-2024,06-11-2024,North America,Same Day,10,265.81,0.1,2392.29
ORD000515,CUST00088,PROD0058,29-04-2024,02-05-2024,Latin America,Standard Class,7,265.81,0.05,1767.64
ORD001184,CUST00430,PROD0091,10-02-2023,16-02-2023,Latin America,Standard Class,3,595.15,,1696.18
ORD002783,CUST00472,PROD0058,12-04-2022,15-04-2022,Europe,Standard Class,9,265.81,0.1,2153.06
ORD002129,CUST00603,PROD0095,17-03-2022,23-03-2022,Latin America,First Class,8,247.15,0,1977.2
ORD001171,CUST00256,PROD0055,06-06-2022,13-06-2022,Latin America,Same Day,7,222.38,0,1556.66
ORD000174,CUST00828,PROD0052,06-03-2023,08-03-2023,Asia Pacific,Standard Class,7,524.08,0.2,2934.85
ORD001113,CUST00500,PROD0080,17-06-2022,19-06-2022,,Standard Class,9,91.3,0.15,698.44
ORD001182,CUST00107,PROD0114,24-11-2024,01-12-2024,Asia Pacific,Standard Class,2,320.6,0.15,545.02
ORD000085,CUST00075,PROD0091,09-01-2022,10-01-2022,Europe,Standard Class,5,595.15,0.1,2678.18
ORD000826,CUST00339,PROD0105,29-04-2022,06-05-2022,North America,Standard Class,1,492.55,0.1,443.3
ORD001043,CUST00259,PROD0017,31-05-2024,01-06-2024,Asia Pacific,Standard Class,7,257.88,0,1805.16
ORD001374,CUST00383,PROD0088,29-01-2024,31-01-2024,Latin America,Second Class,1,409.08,0.1,368.17
ORD000265,CUST00603,PROD0090,09-07-2022,10-07-2022,Europe,Standard Class,4,309.43,0.1,1113.95
ORD000976,CUST00048,PROD0007,25-09-2023,29-09-2023,Europe,First Class,10,157,0.2,1256
ORD001683,CUST00494,PROD0012,04-07-2022,10-07-2022,Europe,Standard Class,2,250.39,0.1,450.7
ORD001319,CUST00521,PROD0055,07-09-2022,10-09-2022,Asia Pacific,First Class,9,222.38,0.1,1801.28
ORD000964,CUST00878,PROD0019,07-12-2022,09-12-2022,Europe,Standard Class,7,277.53,0.05,1845.57
ORD000478,CUST00007,PROD0008,15-10-2023,20-10-2023,Europe,,6,508.54,0.2,2440.99
ORD000451,CUST00556,PROD0040,26-05-2022,31-05-2022,North America,Standard Class,5,513.73,0.05,2440.22
ORD002711,CUST00455,PROD0064,28-04-2022,02-05-2022,Asia Pacific,Standard Class,3,562.27,0,1686.81
ORD002631,CUST00222,PROD0076,19-04-2023,26-04-2023,North America,First Class,2,393.52,0.15,668.98
ORD002854,CUST00823,PROD0035,16-12-2022,23-12-2022,Latin America,Standard Class,10,540.44,0.1,4863.96
ORD002432,CUST00322,PROD0078,29-03-2023,03-04-2023,Latin America,Standard Class,7,324.59,0.05,2158.52
ORD000576,CUST00665,PROD0103,18-03-2023,24-03-2023,Latin America,Standard Class,9,350.94,0.1,2842.61
ORD002797,CUST00500,PROD0017,23-10-2024,29-10-2024,Europe,Same Day,2,257.88,0,515.76
ORD000934,CUST00877,PROD0114,28-05-2022,31-05-2022,Europe,Standard Class,3,320.6,0.05,913.71
ORD001669,CUST00201,PROD0055,31-12-2022,05-01-2023,North America,Standard Class,2,222.38,0.2,355.81
ORD002586,CUST00161,PROD0073,26-03-2023,02-04-2023,Asia Pacific,Same Day,1,171.97,0.05,163.37
ORD001058,CUST00245,PROD0072,03-05-2023,10-05-2023,Asia Pacific,Same Day,4,380.44,0,1521.76
ORD002917,CUST00135,PROD0096,11-09-2023,12-09-2023,Europe,Standard Class,7,343.31,0.2,1922.54
ORD002232,CUST00508,PROD0063,07-05-2022,08-05-2022,Latin America,First Class,4,219.88,0,879.52
ORD000557,CUST00007,PROD0076,05-10-2024,11-10-2024,Asia Pacific,Standard Class,9,393.52,0.05,3364.6
ORD002000,CUST00397,PROD0007,26-06-2024,27-06-2024,Europe,Standard Class,4,157,0,628
ORD003097,CUST00485,PROD0082,03-12-2023,10-12-2023,Europe,Standard Class,1,542.12,0.1,487.91
ORD002222,CUST00286,PROD0082,20-12-2024,23-12-2024,Asia Pacific,Standard Class,8,542.12,0,4336.96
ORD001157,CUST00195,PROD0086,11-05-2023,14-05-2023,Europe,First Class,4,118.96,0,475.84
ORD001836,CUST00655,PROD0039,31-12-2022,03-01-2023,Latin America,Same Day,6,498.11,0.1,2689.79
ORD002759,CUST00323,PROD0063,22-06-2022,27-06-2022,Europe,Standard Class,4,219.88,0,879.52
ORD000316,CUST00477,PROD0087,26-10-2023,27-10-2023,Europe,First Class,4,563.97,0.2,1804.7
ORD002460,CUST00360,PROD0011,24-07-2024,25-07-2024,Latin America,Standard Class,2,168.15,0.15,285.86
ORD002260,CUST00548,PROD0022,11-05-2022,18-05-2022,Asia Pacific,Standard Class,3,390.44,0,1171.32
ORD000037,CUST00594,PROD0049,05-08-2023,06-08-2023,Europe,Standard Class,7,221.36,0.2,1239.62
ORD002498,CUST00415,PROD0106,30-07-2022,04-08-2022,North America,Standard Class,5,516.83,0.2,2067.32
ORD001961,CUST00070,PROD0113,31-08-2023,04-09-2023,Asia Pacific,Second Class,6,270.53,0.1,1460.86
ORD000487,CUST00501,PROD0024,07-09-2023,11-09-2023,Europe,Standard Class,9,261.68,0.15,2001.85
ORD002952,CUST00636,PROD0112,22-10-2024,28-10-2024,North America,Second Class,10,229.22,0,2292.2
ORD000311,CUST00003,PROD0083,01-12-2024,08-12-2024,Europe,Same Day,1,14.31,0.1,12.88
ORD002385,CUST00401,PROD0076,04-07-2022,11-07-2022,North America,Standard Class,8,393.52,0.15,2675.94
ORD001942,CUST00490,PROD0099,02-07-2024,08-07-2024,Latin America,Standard Class,4,330.98,0.15,1125.33
ORD002135,CUST00853,PROD0060,21-03-2023,23-03-2023,North America,Standard Class,5,245.79,0.15,1044.61
ORD002101,CUST00950,PROD0033,10-10-2024,11-10-2024,Asia Pacific,Standard Class,4,336.59,0,1346.36
ORD001236,CUST00589,PROD0052,07-05-2024,12-05-2024,Latin America,Standard Class,5,524.08,0,2620.4
ORD002528,CUST00950,PROD0051,24-12-2024,28-12-2024,North America,Second Class,6,222.91,0,1337.46
ORD001296,CUST00747,PROD0028,19-10-2023,21-10-2023,North America,Second Class,1,21.47,0,21.47
ORD001834,CUST00663,PROD0038,24-01-2024,25-01-2024,Asia Pacific,First Class,8,197,0,1576
ORD001849,CUST00975,PROD0079,07-09-2022,13-09-2022,Asia Pacific,Standard Class,8,301.9,0,2415.2
ORD002348,CUST00651,PROD0026,10-03-2022,14-03-2022,Asia Pacific,Standard Class,2,413.69,0,827.38
ORD000901,CUST00983,PROD0108,20-05-2023,27-05-2023,Latin America,Same Day,3,264.17,0,792.51
ORD001974,CUST00707,PROD0038,06-01-2023,08-01-2023,Europe,Second Class,10,197,0.05,1871.5
ORD003142,CUST00032,PROD0057,30-06-2022,01-07-2022,Asia Pacific,Standard Class,4,224.76,0.15,764.18
ORD002441,CUST00220,PROD0114,13-02-2022,15-02-2022,Europe,Standard Class,4,320.6,0.15,1090.04
ORD002338,CUST00003,PROD0099,14-03-2023,20-03-2023,Europe,Second Class,1,330.98,0,330.98
ORD001464,CUST00721,PROD0044,22-01-2024,26-01-2024,Europe,First Class,9,112.46,0.1,910.93
ORD002393,CUST00711,PROD0095,18-02-2024,19-02-2024,North America,First Class,10,247.15,0,2471.5
ORD001716,CUST00102,PROD0074,22-01-2024,25-01-2024,North America,Standard Class,5,76.23,0.1,343.04
ORD002041,CUST00584,PROD0025,16-08-2022,20-08-2022,Europe,Standard Class,3,109.89,0.15,280.22
ORD002412,CUST00486,PROD0063,17-07-2023,20-07-2023,Latin America,Same Day,10,219.88,0.2,1759.04
ORD000830,CUST00404,PROD0023,01-05-2024,05-05-2024,Europe,,5,454.27,0.1,2044.21
ORD002171,CUST00797,PROD0095,29-11-2024,04-12-2024,Latin America,Standard Class,4,247.15,0,988.6
ORD000036,CUST00198,PROD0109,13-10-2023,20-10-2023,Asia Pacific,Same Day,,15.42,0,77.1
ORD001344,CUST00170,PROD0079,19-03-2023,22-03-2023,Asia Pacific,Standard Class,1,301.9,0.15,256.61
ORD001814,CUST00455,PROD0001,29-07-2024,05-08-2024,Latin America,First Class,7,276.1,0,1932.7
ORD000020,CUST00933,PROD0060,26-11-2023,03-12-2023,Asia Pacific,Standard Class,,245.79,0,2212.11
ORD003169,CUST00856,PROD0053,05-11-2023,11-11-2023,Asia Pacific,Standard Class,9,457.67,0,4119.03
ORD003143,CUST00968,PROD0089,15-08-2023,21-08-2023,North America,Standard Class,3,143.69,0,431.07
ORD001313,CUST00674,PROD0018,21-03-2024,26-03-2024,Latin America,First Class,7,43.23,0,302.61
ORD000430,CUST00276,PROD0029,10-09-2024,13-09-2024,Latin America,Standard Class,7,159.41,0.15,948.49
ORD000762,CUST00002,PROD0097,12-12-2023,15-12-2023,Europe,Same Day,8,497.68,0.15,3384.22
ORD000935,CUST00042,PROD0107,15-10-2022,21-10-2022,Europe,Same Day,10,565.5,0.15,4806.75
ORD000673,CUST00059,PROD0053,28-07-2022,04-08-2022,Asia Pacific,Standard Class,10,457.67,0.2,3661.36
ORD000420,CUST00145,PROD0057,28-06-2024,01-07-2024,Latin America,Second Class,9,224.76,0.1,1820.56
ORD001649,CUST00482,PROD0086,03-04-2022,05-04-2022,North America,Second Class,9,118.96,0.1,963.58
ORD000266,CUST00164,PROD0082,06-06-2024,09-06-2024,Latin America,Standard Class,2,542.12,0,1084.24
ORD003127,CUST00164,PROD0115,07-03-2023,08-03-2023,Asia Pacific,Same Day,8,264.42,0.2,1692.29
ORD000704,CUST00449,PROD0002,19-11-2023,20-11-2023,Asia Pacific,Standard Class,6,368.56,0.15,1879.66
ORD000717,CUST00537,PROD0028,22-04-2022,24-04-2022,North America,Second Class,4,21.47,0.2,68.7
ORD002376,CUST00056,PROD0038,17-12-2024,24-12-2024,North America,Standard Class,4,197,0,788
ORD001891,CUST00255,PROD0019,24-09-2022,29-09-2022,North America,Second Class,1,277.53,0,277.53
ORD000102,CUST00706,PROD0062,10-02-2023,15-02-2023,Europe,Standard Class,10,41.13,0,411.3
ORD001125,CUST00916,PROD0085,18-08-2022,19-08-2022,Europe,Second Class,2,174.68,0,349.36
ORD002264,CUST00760,PROD0052,27-02-2022,05-03-2022,Latin America,Standard Class,5,524.08,0.05,2489.38
ORD002524,CUST00636,PROD0106,09-08-2024,10-08-2024,North America,Standard Class,7,516.83,0,3617.81
ORD000671,CUST00166,PROD0103,18-10-2024,24-10-2024,Asia Pacific,Standard Class,5,350.94,0,1754.7
ORD000840,CUST00318,PROD0093,20-08-2022,23-08-2022,Latin America,First Class,4,189.38,0,757.52
ORD001979,CUST00335,PROD0079,09-12-2024,13-12-2024,Latin America,First Class,8,301.9,0.15,2052.92
ORD003106,CUST00250,PROD0026,10-08-2024,12-08-2024,Asia Pacific,Second Class,10,413.69,0,4136.9
ORD003071,CUST00264,PROD0075,14-08-2022,20-08-2022,Asia Pacific,Standard Class,7,112.08,0,784.56
ORD002120,CUST00299,PROD0110,10-10-2022,12-10-2022,Asia Pacific,Standard Class,3,453.31,0,1359.93
ORD003093,CUST00092,PROD0051,22-02-2024,27-02-2024,Latin America,Standard Class,1,222.91,0.15,189.47
ORD002308,CUST00737,PROD0090,30-10-2023,02-11-2023,Europe,Standard Class,8,309.43,0,2475.44
ORD002379,CUST00153,PROD0013,21-11-2024,27-11-2024,Asia Pacific,Same Day,4,142.31,0,569.24
ORD000424,CUST00140,PROD0043,15-03-2022,21-03-2022,Europe,Second Class,10,470.55,0.15,3999.67
ORD002034,CUST00885,PROD0109,21-07-2022,26-07-2022,Asia Pacific,First Class,2,15.42,0.1,27.76
ORD001676,CUST00585,PROD0002,29-01-2024,02-02-2024,Latin America,Standard Class,8,368.56,0.05,2801.06
ORD002107,CUST00927,PROD0088,03-06-2022,05-06-2022,North America,Standard Class,4,409.08,0,1636.32
ORD000375,CUST00849,PROD0034,01-05-2023,03-05-2023,North America,Same Day,4,552.82,0.15,1879.59
ORD001871,CUST00300,PROD0042,13-12-2023,16-12-2023,Europe,Standard Class,1,48.23,0,48.23
ORD001119,CUST00333,PROD0032,06-08-2022,09-08-2022,Asia Pacific,Standard Class,10,48.7,0,487
ORD001911,CUST00580,PROD0115,26-12-2024,30-12-2024,Europe,Standard Class,3,264.42,0.2,634.61
ORD001438,CUST00142,PROD0098,28-10-2024,29-10-2024,Latin America,Same Day,5,365.96,0.15,1555.33
ORD000999,CUST00833,PROD0067,21-01-2022,24-01-2022,North America,First Class,6,40.64,0.2,195.07
ORD001285,CUST00974,PROD0059,13-11-2022,14-11-2022,Latin America,First Class,3,278.67,0.15,710.61
ORD003108,CUST00935,PROD0044,27-06-2024,01-07-2024,Latin America,Same Day,2,112.46,0,224.92
ORD000825,CUST00442,PROD0032,03-07-2023,06-07-2023,Latin America,Standard Class,2,48.7,0.15,82.79
ORD002859,CUST00507,PROD0074,01-06-2023,07-06-2023,Asia Pacific,Standard Class,6,76.23,0.1,411.64
ORD002367,CUST00484,PROD0091,08-03-2023,11-03-2023,North America,First Class,8,595.15,0,4761.2
ORD000160,CUST00973,PROD0088,02-04-2024,08-04-2024,North America,Standard Class,8,409.08,0.1,2945.38
ORD001518,CUST00346,PROD0063,27-08-2024,29-08-2024,Latin America,Standard Class,5,219.88,0.1,989.46
ORD001146,CUST00672,PROD0068,18-01-2024,24-01-2024,North America,First Class,2,147.64,0.2,236.22
ORD001875,CUST00622,PROD0011,18-12-2022,20-12-2022,Asia Pacific,First Class,5,168.15,0,840.75
ORD002085,CUST00206,PROD0015,12-11-2023,19-11-2023,Europe,Standard Class,9,208.86,0,1879.74
ORD000668,CUST00209,PROD0083,20-01-2023,22-01-2023,,Standard Class,9,14.31,0,128.79
ORD000287,CUST00561,PROD0082,23-01-2024,26-01-2024,North America,Second Class,7,542.12,0.1,3415.36
ORD002408,CUST00854,PROD0078,27-01-2023,30-01-2023,Latin America,Same Day,3,324.59,0.2,779.02
ORD001624,CUST00446,PROD0034,28-06-2022,04-07-2022,Latin America,Standard Class,5,552.82,0,2764.1
ORD001063,CUST00222,PROD0009,23-05-2024,28-05-2024,Europe,Standard Class,7,232.46,0.1,1464.5
ORD002514,CUST00417,PROD0105,18-09-2022,19-09-2022,Latin America,Standard Class,4,492.55,0.15,1674.67
ORD000538,CUST00258,PROD0086,27-11-2024,28-11-2024,Latin America,Standard Class,7,118.96,0.05,791.08
ORD001348,CUST00346,PROD0036,01-01-2024,02-01-2024,Asia Pacific,Second Class,6,239.9,0.15,1223.49
ORD001513,CUST00658,PROD0087,04-05-2023,10-05-2023,Europe,First Class,8,563.97,0.05,4286.17
ORD002111,CUST00678,PROD0058,10-10-2023,15-10-2023,Europe,Standard Class,8,265.81,0.05,2020.16
ORD001033,CUST00850,PROD0098,24-08-2023,31-08-2023,North America,Standard Class,2,365.96,0.2,585.54
ORD002584,CUST00339,PROD0090,20-08-2023,21-08-2023,Asia Pacific,First Class,5,309.43,0,1547.15
ORD003175,CUST00572,PROD0080,31-05-2023,01-06-2023,North America,Standard Class,8,91.3,0.05,693.88
ORD000268,CUST00357,PROD0043,28-05-2023,01-06-2023,Asia Pacific,Same Day,8,470.55,0.05,3576.18
ORD002837,CUST00409,PROD0079,13-06-2022,15-06-2022,Latin America,Second Class,2,301.9,0,603.8
ORD000082,CUST00292,PROD0041,11-02-2024,13-02-2024,Asia Pacific,Same Day,4,204.65,0.2,654.88
ORD002475,CUST00834,PROD0083,22-05-2022,28-05-2022,North America,Same Day,9,14.31,0,128.79
ORD000948,CUST00551,PROD0090,11-03-2024,16-03-2024,Asia Pacific,First Class,8,309.43,0,2475.44
ORD001954,CUST00476,PROD0044,01-03-2023,06-03-2023,North America,Standard Class,5,112.46,0.1,506.07
ORD003200,CUST01000,PROD0018,09-02-2023,10-02-2023,Latin America,Second Class,6,43.23,0,259.38
ORD001107,CUST00133,PROD0042,27-10-2022,02-11-2022,Asia Pacific,Second Class,1,48.23,0,48.23
ORD002268,CUST00803,PROD0013,29-03-2022,01-04-2022,Europe,Standard Class,5,142.31,0.1,640.39
ORD003197,CUST00428,PROD0097,19-03-2022,24-03-2022,Europe,First Class,3,497.68,0,1493.04
ORD000480,CUST00710,PROD0042,12-09-2024,19-09-2024,Europe,Standard Class,9,48.23,0,434.07
ORD002221,CUST00147,PROD0011,20-09-2023,24-09-2023,Asia Pacific,Standard Class,10,168.15,0,1681.5
ORD002887,CUST00377,PROD0092,03-05-2024,09-05-2024,Latin America,Standard Class,5,119.48,0,597.4
ORD001775,CUST00464,PROD0067,31-10-2022,06-11-2022,Asia Pacific,Second Class,10,40.64,0,406.4
ORD000351,CUST00523,PROD0031,16-04-2022,,North America,Second Class,3,51.38,0.2,123.31
ORD002627,CUST00555,PROD0036,11-03-2024,18-03-2024,Latin America,Second Class,1,239.9,0,239.9
ORD002661,CUST00579,PROD0002,14-07-2022,16-07-2022,North America,Second Class,1,368.56,0,368.56
ORD002785,CUST00572,PROD0068,14-10-2023,15-10-2023,Europe,Standard Class,4,147.64,0.15,501.98
ORD002504,CUST00822,PROD0065,31-12-2023,05-01-2024,Europe,Standard Class,6,47.55,0,285.3
ORD001925,CUST00251,PROD0077,07-10-2022,09-10-2022,Asia Pacific,Standard Class,5,19.56,0.15,83.13
ORD001291,CUST00386,PROD0076,22-07-2023,23-07-2023,Latin America,Standard Class,5,393.52,0,1967.6
ORD002922,CUST00661,PROD0008,25-10-2024,26-10-2024,Europe,Standard Class,4,508.54,0.1,1830.74
ORD002038,CUST00881,PROD0045,11-04-2023,16-04-2023,Europe,Second Class,9,62.78,0.1,508.52
ORD000995,CUST00723,PROD0033,26-08-2023,01-09-2023,Europe,Standard Class,1,336.59,0,336.59
ORD000973,CUST00272,PROD0027,09-01-2023,15-01-2023,Europe,Same Day,9,152.85,0,1375.65
ORD000912,CUST00281,PROD0065,19-07-2023,26-07-2023,Latin America,First Class,3,47.55,0,142.65
ORD000125,CUST00158,PROD0038,10-05-2022,15-05-2022,Latin America,Standard Class,2,197,0,394
ORD002276,CUST00886,PROD0035,30-04-2022,02-05-2022,North America,Second Class,7,540.44,0.15,3215.62
ORD002687,CUST00143,PROD0065,01-02-2024,06-02-2024,Europe,Standard Class,2,47.55,0,95.1
ORD001050,CUST00995,PROD0064,30-07-2023,03-08-2023,Europe,Second Class,7,562.27,0.1,3542.3
ORD000397,CUST00340,PROD0010,06-07-2022,07-07-2022,North America,Standard Class,2,101.95,0.2,163.12
ORD002326,CUST00274,PROD0064,27-05-2024,29-05-2024,Asia Pacific,Standard Class,8,562.27,0,4498.16
ORD002386,CUST00272,PROD0001,22-02-2022,01-03-2022,Latin America,Second Class,9,276.1,0.15,2112.16
ORD000393,CUST00261,PROD0068,17-01-2022,18-01-2022,Europe,First Class,4,147.64,0,590.56
ORD000502,CUST00677,PROD0024,15-02-2024,20-02-2024,North America,Second Class,4,261.68,0,1046.72
ORD002439,CUST00479,PROD0015,07-09-2024,08-09-2024,Latin America,Second Class,5,208.86,0,1044.3
ORD000753,CUST00559,PROD0015,14-08-2024,15-08-2024,Europe,Second Class,6,208.86,0,1253.16
ORD002523,CUST00023,PROD0023,27-06-2022,30-06-2022,Asia Pacific,Standard Class,3,454.27,0.15,1158.39
ORD000475,CUST00249,PROD0093,17-05-2023,18-05-2023,Europe,Standard Class,7,189.38,0,1325.66
ORD000623,CUST00561,PROD0020,31-08-2022,03-09-2022,Asia Pacific,Same Day,7,391.71,0,2741.97
ORD000966,CUST00834,PROD0064,13-02-2022,14-02-2022,Asia Pacific,First Class,6,562.27,0.05,3204.94
ORD002826,CUST00088,PROD0015,30-10-2022,01-11-2022,Europe,Standard Class,10,208.86,0,2088.6
ORD001774,CUST00924,PROD0015,20-04-2022,26-04-2022,Asia Pacific,Standard Class,8,208.86,0.05,1587.34
ORD000021,CUST00259,PROD0012,25-08-2023,26-08-2023,Asia Pacific,Second Class,3,250.39,0.15,638.49
ORD000501,CUST00989,PROD0054,01-11-2024,06-11-2024,North America,Standard Class,10,532.54,0,5325.4
ORD000833,CUST00250,PROD0091,01-07-2024,07-07-2024,Asia Pacific,Standard Class,9,595.15,0.2,4285.08
ORD002831,CUST00524,PROD0102,26-11-2023,30-11-2023,North America,Standard Class,4,86.56,0,346.24
ORD001286,CUST00581,PROD0070,19-08-2022,24-08-2022,North America,Standard Class,3,289.02,0.1,780.35
ORD001662,CUST00362,PROD0110,30-11-2023,04-12-2023,Asia Pacific,Standard Class,4,453.31,0,1813.24
ORD003074,CUST00659,PROD0072,11-04-2022,15-04-2022,Asia Pacific,Second Class,9,380.44,0,3423.96
ORD000142,CUST00907,PROD0008,18-05-2023,21-05-2023,North America,First Class,1,508.54,0,508.54
ORD000737,CUST00555,PROD0044,16-02-2023,21-02-2023,North America,Same Day,4,112.46,0.1,404.86
ORD001452,CUST00076,PROD0072,05-04-2023,06-04-2023,Asia Pacific,Standard Class,3,380.44,0,1141.32
ORD000824,CUST00320,PROD0029,18-03-2023,21-03-2023,North America,Second Class,10,159.41,0,1594.1
ORD002778,CUST00064,PROD0079,02-11-2022,03-11-2022,North America,Second Class,10,301.9,0.2,2415.2
ORD001882,CUST00690,PROD0035,26-01-2023,,North America,Standard Class,1,540.44,0.2,432.35
ORD001778,CUST00009,PROD0114,07-07-2022,11-07-2022,Europe,Second Class,6,320.6,0.05,1827.42
ORD001221,CUST00224,PROD0033,09-08-2024,12-08-2024,Asia Pacific,Second Class,1,336.59,0.05,319.76
ORD001643,CUST00724,PROD0054,01-05-2024,06-05-2024,Europe,First Class,1,532.54,0.05,505.91
ORD000735,CUST00592,PROD0048,06-12-2023,08-12-2023,,Standard Class,8,164.65,0.1,1185.48
ORD000904,CUST00234,PROD0014,19-11-2023,22-11-2023,Europe,Standard Class,9,6.03,0.05,51.56
ORD000193,CUST00615,PROD0061,26-09-2022,03-10-2022,Asia Pacific,Standard Class,4,546.36,0.05,2076.17
ORD000104,CUST00053,PROD0097,01-05-2023,07-05-2023,North America,Second Class,2,497.68,0.15,846.06
ORD001420,CUST00451,PROD0072,24-03-2024,27-03-2024,Europe,Standard Class,2,380.44,0,760.88
ORD000392,CUST00457,PROD0051,30-03-2023,31-03-2023,Asia Pacific,Second Class,9,222.91,0.2,1604.95
ORD002019,CUST00292,PROD0098,06-09-2022,09-09-2022,Asia Pacific,Second Class,3,365.96,0,1097.88
ORD000599,CUST00614,PROD0080,27-11-2023,,North America,Second Class,3,91.3,0.15,232.81
ORD002757,CUST00358,PROD0067,25-01-2024,31-01-2024,Europe,Standard Class,7,40.64,0.2,227.58
ORD001109,CUST00085,PROD0060,26-08-2023,30-08-2023,Asia Pacific,Second Class,1,245.79,0,245.79
ORD001353,CUST00221,PROD0096,18-05-2023,25-05-2023,Europe,Standard Class,5,343.31,0,1716.55
ORD000677,CUST00451,PROD0070,09-10-2023,13-10-2023,Asia Pacific,Standard Class,1,289.02,0.2,231.22
ORD002218,CUST00801,PROD0069,06-07-2022,12-07-2022,North America,Second Class,2,519.47,0.05,986.99
ORD000122,CUST00643,PROD0047,18-11-2023,20-11-2023,Asia Pacific,Second Class,6,41.92,0.05,238.94
ORD000155,CUST00222,PROD0111,06-03-2023,08-03-2023,Latin America,Standard Class,6,87.33,0.1,471.58
ORD002039,CUST00846,PROD0094,28-07-2023,04-08-2023,Europe,Standard Class,9,585.09,0,5265.81
ORD001706,CUST00489,PROD0090,23-06-2023,30-06-2023,North America,Second Class,10,309.43,0,3094.3
ORD002653,CUST00604,PROD0024,27-11-2023,29-11-2023,Asia Pacific,Standard Class,4,261.68,0,1046.72
ORD000367,CUST00918,PROD0010,23-02-2024,28-02-2024,Asia Pacific,Same Day,1,101.95,0,101.95
ORD001863,CUST00938,PROD0095,05-08-2022,11-08-2022,Latin America,Same Day,3,247.15,0,741.45
ORD002389,CUST00717,PROD0094,24-01-2022,29-01-2022,Latin America,Standard Class,4,585.09,0,2340.36
ORD003020,CUST00294,PROD0013,10-03-2024,12-03-2024,Asia Pacific,Standard Class,5,142.31,0,711.55
ORD001646,CUST00980,PROD0045,07-03-2023,10-03-2023,Europe,Standard Class,9,62.78,0,565.02
ORD000634,CUST00109,PROD0029,14-02-2024,16-02-2024,Latin America,First Class,10,159.41,0,1594.1
ORD003168,CUST00246,PROD0047,04-05-2022,05-05-2022,Europe,Second Class,6,41.92,0.15,213.79
ORD002577,CUST00071,PROD0090,12-09-2024,16-09-2024,Latin America,Second Class,6,309.43,0,1856.58
ORD001273,CUST00399,PROD0030,06-12-2023,11-12-2023,Asia Pacific,Standard Class,4,360.73,0.15,1226.48
ORD002836,CUST00078,PROD0067,21-08-2022,27-08-2022,North America,Second Class,9,40.64,0.15,310.9
ORD002170,CUST00808,PROD0066,25-08-2022,29-08-2022,Europe,First Class,3,339.91,0.15,866.77
ORD000335,CUST00927,PROD0037,16-07-2023,19-07-2023,North America,Standard Class,1,517.48,0.05,491.61
ORD001372,CUST00469,PROD0035,08-08-2023,10-08-2023,Europe,Standard Class,1,540.44,0,540.44
ORD002035,CUST00042,PROD0039,25-06-2023,30-06-2023,Asia Pacific,Second Class,5,498.11,0.15,2116.97
ORD002552,CUST00479,PROD0076,15-10-2024,19-10-2024,Europe,Standard Class,5,393.52,0,1967.6
ORD000365,CUST00766,PROD0060,05-10-2023,07-10-2023,North America,Standard Class,4,245.79,0.1,884.84
ORD002933,CUST00622,PROD0100,07-01-2023,14-01-2023,Latin America,Standard Class,9,160.34,0,1443.06
ORD001168,CUST00339,PROD0105,07-12-2022,09-12-2022,Europe,First Class,10,492.55,0,4925.5
ORD001859,CUST00531,PROD0007,08-11-2023,13-11-2023,North America,First Class,6,157,0.15,800.7
ORD001013,CUST00113,PROD0049,31-12-2024,02-01-2025,Latin America,Standard Class,7,221.36,0.1,1394.57
ORD001673,CUST00116,PROD0011,29-12-2022,04-01-2023,Asia Pacific,Standard Class,8,168.15,0.2,1076.16
ORD002297,CUST00830,PROD0091,25-05-2024,30-05-2024,Latin America,Standard Class,3,595.15,0.2,1428.36
ORD002855,CUST00641,PROD0037,04-02-2022,06-02-2022,Asia Pacific,Standard Class,3,517.48,0,1552.44
ORD000984,CUST00398,PROD0087,10-04-2024,13-04-2024,Europe,Second Class,4,563.97,0,2255.88
ORD000417,CUST00859,PROD0029,28-05-2022,01-06-2022,Latin America,Standard Class,5,159.41,0.05,757.2
ORD002869,CUST00903,PROD0105,22-11-2024,27-11-2024,Asia Pacific,Standard Class,4,492.55,0.15,1674.67
ORD002699,CUST00955,PROD0084,07-08-2022,13-08-2022,Asia Pacific,Second Class,1,435.65,0.2,348.52
ORD001929,CUST00078,PROD0031,26-08-2023,29-08-2023,North America,Standard Class,9,51.38,0.1,416.18
ORD002630,CUST00204,PROD0077,09-04-2023,15-04-2023,North America,First Class,8,19.56,0.15,133.01
ORD001207,CUST00447,PROD0074,21-09-2024,23-09-2024,Europe,Standard Class,1,76.23,0,76.23
ORD001889,CUST00383,PROD0074,10-03-2022,13-03-2022,Latin America,Standard Class,5,76.23,0,381.15
ORD001007,CUST00567,PROD0067,08-02-2023,09-02-2023,Europe,Standard Class,1,40.64,0,40.64
ORD001614,CUST00724,PROD0059,23-09-2023,24-09-2023,Latin America,Second Class,6,278.67,0,1672.02
ORD000271,CUST00022,PROD0089,09-07-2022,13-07-2022,Europe,Same Day,5,143.69,0,718.45
ORD002097,CUST00750,PROD0036,15-05-2022,20-05-2022,Europe,Second Class,1,239.9,0,239.9
ORD001260,CUST00796,PROD0001,22-02-2022,25-02-2022,Asia Pacific,Second Class,9,276.1,0.05,2360.66
ORD002852,CUST00349,PROD0064,06-12-2022,10-12-2022,,Standard Class,7,562.27,0,3935.89
